"geo_code","zip_code","city_name","slug","geo_lat","geo_lon"
"dk",7650,"Bøvlingbjerg","boevlingbjerg",56.4369380,8.2027040
"dk",7660,"Bækmarksbro","baekmarksbro",56.4144430,8.3057470
"dk",7673,"Harboøre","harbooere",56.6206160,8.1853140
"dk",7680,"Thyborøn","thyboroen",56.6968010,8.2057570
"dk",7700,"Thisted","thisted",56.9544340,8.6896020
"dk",7730,"Hanstholm","hanstholm",57.1116410,8.6161840
"dk",7741,"Frøstrup","froestrup",57.0867290,8.9954730
"dk",7742,"Vesløs","vesloes",57.0354680,8.9713850
"dk",7752,"Snedsted","snedsted",56.8921360,8.5248960
"dk",7755,"Bedsted (Thy)","bedsted-thy",56.8090910,8.4060840
"dk",7760,"Hurup Thy","hurup-thy",56.7509000,8.4198000
"dk",7770,"Vestervig","vestervig",56.7634210,8.3208240
"dk",7790,"Thyholm","thyholm",56.6283950,8.5054460
"dk",7800,"Skive","skive",56.5654980,9.0219390
"dk",7830,"Vinderup","vinderup",56.4800510,8.7781720
"dk",7840,"Højslev","hoejslev",56.5823590,9.1383660
"dk",7850,"Stoholm Jyll","stoholm-jyll",56.4763380,9.1142820
"dk",7860,"Spøttrup","spoettrup",56.6392280,8.7831440
"dk",7870,"Roslev","roslev",56.7003810,8.9844600
"dk",7884,"Fur","fur",56.8087300,9.0556470
"dk",7900,"Nykøbing Mors","nykoebing-mors",56.7955600,8.8574420
"dk",7950,"Erslev","erslev",56.8306350,8.7517580
"dk",7960,"Karby","karby",56.7534550,8.5586230
"dk",7970,"Redsted M","redsted-m",56.7447970,8.6542160
"dk",7980,"Vils","vils",56.7638120,8.7282680
"dk",7990,"Øster Assels","oester-assels",56.7042050,8.6925250
"dk",8000,"Aarhus C","aarhus-c",56.1460470,10.2027260
"dk",8200,"Aarhus N","aarhus-n",56.1998770,10.1660240
"dk",8210,"Aarhus V","aarhus-v",56.1718800,10.1633990
"dk",8220,"Brabrand","brabrand",56.1516320,10.1044380
"dk",8230,"Åbyhøj","aabyhoej",56.1571260,10.1539580
"dk",8240,"Risskov","risskov",56.1949450,10.2395660
"dk",8250,"Egå","egaa",56.2154390,10.2663350
"dk",8260,"Viby J","viby-j",56.1199000,10.1502000
"dk",8270,"Højbjerg","hoejbjerg",56.1040806,10.1993159
"dk",8300,"Odder","odder",55.9730760,10.1529550
"dk",8305,"Samsø","samsoe",55.8343180,10.5855220
"dk",8310,"Tranbjerg J","tranbjerg-j",56.0844530,10.1295870
"dk",8320,"Mårslet","maarslet",56.0683240,10.1591090
"dk",8330,"Beder","beder",56.0599970,10.2166390
"dk",8340,"Malling","malling",56.0392320,10.1951030
"dk",8350,"Hundslund","hundslund",55.9158170,10.0477740
"dk",8355,"Solbjerg","solbjerg",56.0404640,10.0870250
"dk",8361,"Hasselager","hasselager",56.1042510,10.0871810
"dk",8362,"Hørning","hoerning",56.0862040,10.0379680
"dk",8370,"Hadsten","hadsten",56.3281770,10.0493730
"dk",8380,"Trige","trige",56.2529180,10.1551940
"dk",8381,"Tilst","tilst",56.1939180,10.1131980
"dk",8382,"Hinnerup","hinnerup",56.2676360,10.0625510
"dk",8400,"Ebeltoft","ebeltoft",56.1881600,10.6923600
"dk",8410,"Rønde","roende",56.2989110,10.4815410
"dk",8420,"Knebel","knebel",56.2131430,10.4871710
"dk",8444,"Balle","balle",56.3164710,10.8084680
"dk",8450,"Hammel","hammel",56.2562300,9.8628230
"dk",8462,"Harlev J","harlev-j",56.1399290,10.0032870
"dk",8464,"Galten","galten",56.1591600,9.9035550
"dk",8471,"Sabro","sabro",56.2157610,10.0363690
"dk",8472,"Sporup","sporup",56.2234990,9.8200560
"dk",8500,"Grenaa","grenaa",56.4157040,10.8792660
"dk",8520,"Lystrup","lystrup",56.2452980,10.2301820
"dk",8530,"Hjortshøj","hjortshoej",56.2524740,10.2649170
"dk",8541,"Skødstrup","skoedstrup",56.2726234,10.3131376
"dk",8543,"Hornslet","hornslet",56.3149680,10.3210440
"dk",8544,"Mørke","moerke",56.3304360,10.3764240
"dk",8550,"Ryomgård","ryomgaard",56.3810170,10.5039470
"dk",8560,"Kolind","kolind",56.3617300,10.5914370
"dk",8570,"Trustrup","trustrup",56.3484880,10.7700160
"dk",8581,"Nimtofte","nimtofte",56.4083780,10.5662830
"dk",8585,"Glesborg","glesborg",56.4785520,10.7243180
"dk",8586,"Ørum Djurs","oerum-djurs",56.4419000,10.6796000
"dk",8592,"Anholt","anholt",56.7119956,11.5547024
"dk",8600,"Silkeborg","silkeborg",56.1831890,9.5517220
"dk",8620,"Kjellerup","kjellerup",56.2872910,9.4311280
"dk",8632,"Lemming","lemming",56.2360740,9.5468200
"dk",8641,"Sorring","sorring",56.1765880,9.7770980
"dk",8643,"Ans By","ans-by",56.2851700,9.6067660
"dk",8653,"Them","them",56.0942500,9.5493150
"dk",8654,"Bryrup","bryrup",56.0254150,9.5125920
"dk",8660,"Skanderborg","skanderborg",56.0405990,9.9283450
"dk",8670,"Låsby","laasby",56.1567000,9.8119470
"dk",8680,"Ry","ry",56.0912440,9.7659970
"dk",8700,"Horsens","horsens",55.8604530,9.8496190
"dk",8721,"Daugård","daugaard",55.7325800,9.7193870
"dk",8722,"Hedensted","hedensted",55.7700140,9.7048430
"dk",8723,"Løsning","loesning",55.8045190,9.6959420
"dk",8732,"Hovedgård","hovedgaard",55.9476540,9.9604270
"dk",8740,"Brædstrup","braedstrup",55.9662510,9.6072350
"dk",8751,"Gedved","gedved",55.9351720,9.8442740
"dk",8752,"Østbirk","oestbirk",55.9683970,9.7500360
"dk",8762,"Flemming","flemming",55.8708520,9.6632730
"dk",8763,"Rask Mølle","rask-moelle",55.8723550,9.6117790
"dk",8765,"Klovborg","klovborg",55.9302580,9.4944100
"dk",8766,"Nørre Snede","noerre-snede",55.9645120,9.3942360
"dk",8781,"Stenderup","stenderup",55.7913240,9.8108560
"dk",8783,"Hornsyld","hornsyld",55.7557060,9.8485480
"dk",8800,"Viborg","viborg",56.4531850,9.4020290
"dk",8830,"Tjele","tjele",56.4924990,9.6373760
"dk",8831,"Løgstrup","loegstrup",56.5104190,9.3344180
"dk",8832,"Skals","skals",56.5582870,9.4061860
"dk",8840,"Rødkærsbro","roedkaersbro",56.3537270,9.5044960
"dk",8850,"Bjerringbro","bjerringbro",56.3780770,9.6597910
"dk",8860,"Ulstrup","ulstrup",56.3867010,9.7840390
"dk",8870,"Langå","langaa",56.3949620,9.8924730
"dk",8881,"Thorsø","thorsoe",56.3137565,9.7762471
"dk",8882,"Fårvang","faarvang",56.2704150,9.7287220
"dk",8883,"Gjern","gjern",56.2303180,9.7388300
"dk",8900,"Randers C","randers-c",56.4635790,10.0344160
"dk",8920,"Randers NV","randers-nv",56.4722840,9.8741910
"dk",8930,"Randers NØ","randers-noe",56.4952760,10.1483640
"dk",8940,"Randers SV","randers-sv",56.4154190,10.0180030
"dk",8950,"Ørsted","oersted",56.5020540,10.3357630
"dk",8960,"Randers SØ","randers-soe",56.4364530,10.1753110
"dk",8961,"Allingåbro","allingaabro",56.4674020,10.3386660
"dk",8963,"Auning","auning",56.4342920,10.3762740
"dk",8970,"Havndal","havndal",56.6533360,10.1959820
"dk",8981,"Spentrup","spentrup",56.5402720,10.0309380
"dk",8983,"Gjerlev J","gjerlev-j",56.5787410,10.0975440
"dk",8990,"Fårup","faarup",56.5414970,9.8583920
"dk",9000,"Aalborg","aalborg",57.0472250,9.9201040
"dk",9200,"Aalborg SV","aalborg-sv",57.0017730,9.8496470
"dk",9210,"Aalborg SØ","aalborg-soe",57.0063040,9.9355910
"dk",9220,"Aalborg Øst","aalborg-oest",57.0527020,9.9956380
"dk",9230,"Svenstrup J","svenstrup-j",56.9624840,9.8431320
"dk",9240,"Nibe","nibe",56.9830230,9.6381560
"dk",9260,"Gistrup","gistrup",56.9965980,9.9886350
"dk",9270,"Klarup","klarup",57.0144120,10.0595920
"dk",9280,"Storvorde","storvorde",57.0035160,10.1041660
"dk",9293,"Kongerslev","kongerslev",56.8852730,10.1154680
"dk",9300,"Sæby","saeby",57.3335900,10.5280740
"dk",9310,"Vodskov","vodskov",57.1119060,10.0246610
"dk",9320,"Hjallerup","hjallerup",57.1676250,10.1442550
"dk",9330,"Dronninglund","dronninglund",57.1528090,10.3027300
"dk",9340,"Asaa","asaa",57.1482050,10.3978710
"dk",9352,"Dybvad","dybvad",57.2747610,10.3602570
"dk",9362,"Gandrup","gandrup",57.0535110,10.1795250
"dk",9370,"Hals","hals",56.9984130,10.3111150
"dk",9380,"Vestbjerg","vestbjerg",57.1284760,9.9702020
"dk",9381,"Sulsted","sulsted",57.1570780,9.9654390
"dk",9382,"Tylstrup","tylstrup",57.1934470,9.9533810
"dk",9400,"Nørresundby","noerresundby",57.0590080,9.9231370
"dk",9430,"Vadum","vadum",57.1110380,9.8570210
"dk",9440,"Aabybro","aabybro",57.1669280,9.7418470
"dk",9460,"Brovst","brovst",57.0974530,9.5228840
"dk",9480,"Løkken","loekken",57.3699200,9.7150160
"dk",9490,"Pandrup","pandrup",57.2211080,9.6787580
"dk",9492,"Blokhus","blokhus",57.2516730,9.5840380
"dk",9493,"Saltum","saltum",57.2720380,9.6976250
"dk",9500,"Hobro","hobro",56.6432900,9.7899350
"dk",9510,"Arden","arden",56.7681260,9.8568980
"dk",9520,"Skørping","skoerping",56.8330120,9.8906160
"dk",9530,"Støvring","stoevring",56.8852700,9.8409570
"dk",9541,"Suldrup","suldrup",56.8483460,9.7008110
"dk",9550,"Mariager","mariager",56.6507300,9.9760370
"dk",9560,"Hadsund","hadsund",56.7198820,10.1175990
"dk",9574,"Bælum","baelum",56.8317390,10.1185850
"dk",9575,"Terndrup","terndrup",56.8178300,10.0521210
"dk",9600,"Aars","aars",56.8044750,9.5129860
"dk",9610,"Nørager","noerager",56.7063970,9.6318380
"dk",9620,"Aalestrup","aalestrup",56.6926450,9.4983150
"dk",9631,"Gedsted","gedsted",56.6883090,9.3337850
"dk",9632,"Møldrup","moeldrup",56.6161770,9.5016870
"dk",9640,"Farsø","farsoe",56.7741290,9.3392820
"dk",9670,"Løgstør","loegstoer",56.9675810,9.2570930
"dk",9681,"Ranum","ranum",56.8952800,9.2282280
"dk",9690,"Fjerritslev","fjerritslev",57.0882490,9.2661750
"dk",9700,"Brønderslev","broenderslev",57.2698830,9.9405260
"dk",9740,"Jerslev J","jerslev-j",57.2885000,10.1370000
"dk",9750,"Østervrå","oestervraa",57.3382750,10.2292180
"dk",9760,"Vrå","vraa",57.3528120,9.9457660
"dk",9800,"Hjørring","hjoerring",57.4634530,9.9812720
"dk",9830,"Tårs","taars",57.3850732,10.1140349
"dk",9850,"Hirtshals","hirtshals",57.5881860,9.9592610
"dk",9870,"Sindal","sindal",57.4708440,10.2021890
"dk",9881,"Bindslev","bindslev",57.5409690,10.1977540
"dk",9900,"Frederikshavn","frederikshavn",57.4408860,10.5387730
"dk",9940,"Læsø","laesoe",57.2706500,11.0319650
"dk",9970,"Strandby","strandby",57.4955120,10.4916910
"dk",9981,"Jerup","jerup",57.5324050,10.4149830
"dk",9982,"Ålbæk","aalbaek",57.5954490,10.4164840
"dk",9990,"Skagen","skagen",57.7209220,10.5838760
